SYMBOL,CLOSE,PREV_CLOSE,PCT_CHANGE
CYIENTDLM,662.5,664.85,-0.35
BONLON,42.66,42.81,-0.35
84TCHF28,1051.27,1055.01,-0.35
ETHOSLTD,2824.5,2834.4,-0.35
ELMDIV,36.91,37.04,-0.35
POSITRON,172.9,173.5,-0.35
BHANDARI,2.86,2.87,-0.35
MRF,133930.0,134405.0,-0.35
HAVELLS,1285.5,1290.0,-0.35
SWARAJENG,3595.8,3608.9,-0.36
JAICORPLTD,103.95,104.33,-0.36
SAHLIBHFI,79.55,79.84,-0.36
PURVA,209.41,210.16,-0.36
TARMAT,49.48,49.66,-0.36
HUDCO,202.11,202.84,-0.36
MARATHON,385.8,387.2,-0.36
PRADPME,513.6,515.45,-0.36
GROWWLOVOL,10.64,10.68,-0.37
CORDSCABLE,222.46,223.29,-0.37
MUNISH,80.0,80.3,-0.37
ITC,285.9,286.95,-0.37
SOBHA,1355.9,1361.0,-0.37
INDIAGLYCO,1151.0,1155.3,-0.37
ZFCVINDIA,2580.3,2589.9,-0.37
GMRAIRPORT,106.59,107.0,-0.38
ABHAPOWER,26.0,26.1,-0.38
AKASH,26.45,26.55,-0.38
AEQUS,239.05,239.95,-0.38
AARTIDRUGS,410.85,412.4,-0.38
KONSTELEC,65.0,65.25,-0.38
KOTHARIPRO,68.0,68.26,-0.38
DMART,3931.2,3946.0,-0.38
HARRMALAYA,222.27,223.12,-0.38
DTIL,132.98,133.5,-0.39
EPL,228.98,229.87,-0.39
DCAL,194.66,195.43,-0.39
UTSSAV,508.0,510.0,-0.39
891NTPC33,1275.0,1280.0,-0.39
COMMOIETF,101.32,101.72,-0.39
HITECHGEAR,566.75,568.95,-0.39
SANOFICONR,4533.8,4551.4,-0.39
ABMKNO,190.87,191.61,-0.39
BROOKS,60.05,60.29,-0.4
MONTECARLO,498.95,500.95,-0.4
LICNMID100,63.94,64.2,-0.4
ASTRAMICRO,1802.2,1809.4,-0.4
INDOCO,221.83,222.72,-0.4
TBZ,271.0,272.1,-0.4
PLAZACABLE,47.43,47.62,-0.4
ARVINDFASN,459.5,461.35,-0.4
CANFINHOME,808.25,811.5,-0.4
HITECH,84.99,85.34,-0.41
TARC,135.51,136.07,-0.41
KAMATHOTEL,172.06,172.76,-0.41
ASTRAZEN,8075.5,8108.5,-0.41
BANK10ADD,17.0,17.07,-0.41
LIBAS,9.71,9.75,-0.41
ELCIDIN,112400.0,112860.0,-0.41
CONSUMER,12.19,12.24,-0.41
MOINFRA,60.7,60.95,-0.41
FALCONTECH,12.25,12.3,-0.41
718GS2037,102.2,102.62,-0.41
NIVABUPA,87.18,87.54,-0.41
ZOTA,1246.4,1251.6,-0.42
GANDHITUBE,893.15,896.95,-0.42
VIYASH,272.65,273.8,-0.42
753IRFC30,1132.01,1136.8,-0.42
ORIENTTECH,259.6,260.7,-0.42
ADANIPOWER,208.12,208.99,-0.42
NV20,14.22,14.28,-0.42
SANATHAN,474.7,476.75,-0.43
HONDAPOWER,2090.5,2099.6,-0.43
DRREDDY,1171.0,1176.0,-0.43
MIDQ50ADD,25.52,25.63,-0.43
AIROLAM,90.8,91.19,-0.43
736GS2052,103.0,103.45,-0.43
AJMERA,123.47,124.0,-0.43
MANBA,133.08,133.66,-0.43
TATACHEM,663.3,666.15,-0.43
SWIGGY,288.65,289.9,-0.43
INDBANK,32.26,32.4,-0.43
MNC,34.4,34.55,-0.43
RADIOCITY,6.87,6.9,-0.43
BHAGYANGR,382.05,383.75,-0.44
KLL,22.6,22.7,-0.44
862AEL31,1005.55,1010.0,-0.44
MIDCAPBETA,235.73,236.77,-0.44
FINIETF,33.72,33.87,-0.44
RNBDENIMS,9.04,9.08,-0.44
HDFCGROWTH,122.4,122.94,-0.44
TOLINS,103.09,103.55,-0.44
GOCLCORP,410.55,412.35,-0.44
KPIGREEN,375.35,377.0,-0.44
ALIVUS,1325.2,1331.0,-0.44
IGCL,74.72,75.06,-0.45
DCM,82.21,82.58,-0.45
GROWWCAPM,11.04,11.09,-0.45
DCG,55.65,55.9,-0.45
MANORG,459.5,461.6,-0.45
HIMATSEIDE,79.53,79.89,-0.45
ITBEES,34.56,34.72,-0.46
COMPUSOFT,13.08,13.14,-0.46
GOYALALUM,6.49,6.52,-0.46
925AEL26,1080.0,1084.99,-0.46
RADIANTCMS,38.84,39.02,-0.46
DIVISLAB,8349.0,8388.0,-0.46
BHARATCOAL,34.26,34.42,-0.46
RATNAMANI,2370.6,2381.5,-0.46
GKSL,133.95,134.57,-0.46
HDFCLIFE,542.5,545.0,-0.46
EFFWA,377.0,378.75,-0.46
LAXMIDENTL,218.58,219.6,-0.46
DOLATALGO,67.34,67.65,-0.46
NEAGI,3150.0,3165.0,-0.47
BORORENEW,556.8,559.45,-0.47
WIPRO,186.12,186.99,-0.47
JKTYRE,413.25,415.2,-0.47
SPLPETRO,702.65,706.0,-0.47
JINDALPHOT,1063.6,1068.6,-0.47
BLSE,317.65,319.15,-0.47
KSHINTL,899.35,903.65,-0.48
MURUDCERA,30.95,31.1,-0.48
92GS2030,114.0,114.55,-0.48
IT,34.44,34.61,-0.49
AMJLAND,38.97,39.16,-0.49
HDFCNIMEG,132.02,132.67,-0.49
CONSUMAXIS,125.12,125.74,-0.49
INDOBORAX,410.25,412.25,-0.49
STANLEY,153.62,154.38,-0.49
RBMINFRA,265.25,266.55,-0.49
ASHOKAMET,14.11,14.18,-0.49
KSB,788.05,791.9,-0.49
HDFCQUAL,59.38,59.68,-0.5
360ONE,1186.0,1192.0,-0.5
VARDHACRLC,45.51,45.74,-0.5
PRECAM,144.48,145.2,-0.5
LOTUSEYE,117.24,117.83,-0.5
PIIND,2796.0,2810.0,-0.5
TCL,118.85,119.45,-0.5
CREST,378.9,380.8,-0.5
MONARCH,388.6,390.55,-0.5
HNGSNGBEES,486.98,489.41,-0.5
TATAINVEST,667.1,670.5,-0.51
SALASAR,5.89,5.92,-0.51
PROPSHOP,58.7,59.0,-0.51
RKDL,19.07,19.17,-0.52
CEWATER,276.65,278.1,-0.52
BYKE,34.11,34.29,-0.52
HMT,61.16,61.48,-0.52
9IIFL31,994.75,1000.0,-0.52
NIITLTD,98.09,98.6,-0.52
HINDCON,22.85,22.97,-0.52
ESABINDIA,5624.0,5654.0,-0.53
VERTOZ,35.73,35.92,-0.53
IITL,141.83,142.58,-0.53
SENSEXBETA,863.74,868.3,-0.53
AKUMS,662.55,666.1,-0.53
FORTIS,920.0,925.0,-0.54
965AEL27,1101.0,1107.0,-0.54
ENDURANCE,2877.7,2893.4,-0.54
MIDCAP,18.54,18.64,-0.54
AXITA,7.3,7.34,-0.54
PILANIINVS,4315.0,4338.5,-0.54
EFACTOR,185.0,186.0,-0.54
DONEAR,84.53,84.99,-0.54
880IREDA29,1114.0,1120.0,-0.54
INFOMEDIA,5.4,5.43,-0.55
LTF,316.65,318.4,-0.55
ARIHANT,1130.4,1136.6,-0.55
NATCOPHARM,912.5,917.55,-0.55
AVROIND,9.11,9.16,-0.55
GGBL,253.65,255.05,-0.55
63MOONS,858.2,862.95,-0.55
ALEMBICLTD,86.66,87.14,-0.55
SBIMIDMOM,63.21,63.56,-0.55
CPSEETF,94.21,94.74,-0.56
BLUSPRING,115.59,116.24,-0.56
BLUEJET,587.9,591.2,-0.56
LTTS,3555.4,3575.3,-0.56
SRF,2624.9,2639.7,-0.56
PATANJALI,355.0,357.0,-0.56
CCCL,15.6,15.69,-0.57
KOVAI,5893.5,5927.0,-0.57
RFBL,87.5,88.0,-0.57
GROWWHOSPI,53.99,54.3,-0.57
TATACONSUM,1090.0,1096.3,-0.57
COLPAL,2028.4,2040.0,-0.57
PILITA,8.51,8.56,-0.58
FLEXIADD,10.3,10.36,-0.58
PLATIND,226.14,227.46,-0.58
9IIFL28A,1036.0,1042.0,-0.58
FISCHER,37.45,37.67,-0.58
IEX,128.83,129.59,-0.59
HPIL,128.85,129.61,-0.59
SGIL,597.1,600.65,-0.59
STARCEMENT,203.34,204.55,-0.59
CINEVISTA,14.81,14.9,-0.6
NAMOEWASTE,275.4,277.05,-0.6
WABAG,1990.7,2002.8,-0.6
BANCOINDIA,681.85,686.0,-0.6
CYBERTECH,137.49,138.32,-0.6
KRITI,69.31,69.73,-0.6
STEELXIND,11.45,11.52,-0.61
HDFCMOMENT,31.03,31.22,-0.61
SURAKSHA,250.75,252.3,-0.61
UNIMECH,1336.5,1344.7,-0.61
FLAIR,250.55,252.1,-0.61
SAFARI,1490.8,1500.0,-0.61
RMDRIP,17.9,18.01,-0.61
MYMUDRA,79.5,80.0,-0.62
TEAMGTY,223.8,225.2,-0.62
ARUNAYA,16.0,16.1,-0.62
AMDIND,46.39,46.68,-0.62
ADANIGREEN,1371.5,1380.0,-0.62
UTKARSHBNK,14.37,14.46,-0.62
HDIL,1.6,1.61,-0.62
HINDOILEXP,157.41,158.41,-0.63
WSI,60.07,60.45,-0.63
SURAJEST,204.06,205.36,-0.63
VISAKAIND,86.39,86.94,-0.63
RAYMONDREL,688.2,692.55,-0.63
CHAVDA,133.45,134.3,-0.63
SPARC,216.98,218.35,-0.63
MANKIND,2420.3,2435.6,-0.63
INDIANHUME,387.8,390.3,-0.64
GPIL,244.76,246.33,-0.64
CESC,162.48,163.52,-0.64
CEMNTGROWW,15.51,15.61,-0.64
HATHWAY,10.83,10.9,-0.64
KAMOPAINTS,4.56,4.59,-0.65
RADHIKAJWE,69.84,70.3,-0.65
DABUR,411.3,414.0,-0.65
SBCL,767.45,772.45,-0.65
MARKSANS,268.9,270.65,-0.65
BLS,253.98,255.63,-0.65
TRU,4.61,4.64,-0.65
JAGSNPHARM,238.05,239.62,-0.66
INDUSTOWER,383.3,385.85,-0.66
FIRSTCRY,213.89,215.31,-0.66
AUTOIETF,30.16,30.36,-0.66
WALCHANNAG,231.82,233.37,-0.66
EBGNG,523.9,527.4,-0.66
BRITANNIA,5404.0,5440.0,-0.66
BAJAJHFL,86.41,86.98,-0.66
KANANIIND,1.51,1.52,-0.66
SIGNPOST,268.1,269.9,-0.67
BLISSGVS,493.65,497.0,-0.67
EMBDL,60.7,61.11,-0.67
AUTOBEES,301.21,303.23,-0.67
SANSTAR,113.63,114.4,-0.67
SADBHAV,8.93,8.99,-0.67
MBLINFRA,25.13,25.3,-0.67
CCL,1131.2,1138.9,-0.68
FCSSOFT,1.47,1.48,-0.68
YASHOPTICS,116.25,117.05,-0.68
HOACFOODS,720.05,725.0,-0.68
MOTILALOFS,874.0,880.0,-0.68
ACUTAAS,3260.6,3282.8,-0.68
INDHOTEL,736.0,741.05,-0.68
DIAMONDYD,1166.2,1174.2,-0.68
PRICOLLTD,761.45,766.7,-0.68
METALIETF,13.23,13.32,-0.68
PARAGMILK,225.99,227.54,-0.68
RNFI,273.4,275.3,-0.69
INDIAMART,1763.5,1775.7,-0.69
ACCPL,179.85,181.1,-0.69
ITETF,32.98,33.21,-0.69
KALAMANDIR,88.18,88.79,-0.69
PREMIERPOL,72.24,72.74,-0.69
HAVISHA,1.44,1.45,-0.69
ITADD,32.92,33.15,-0.69
SOLARA,511.1,514.65,-0.69
CINELINE,90.07,90.7,-0.69
KRITIKA,5.74,5.78,-0.69
RALLIS,214.86,216.36,-0.69
APEX,375.15,377.75,-0.69
SIEMENS,3952.0,3980.0,-0.7
DBL,455.25,458.45,-0.7
ANGELONE,297.1,299.2,-0.7
BLUECOAST,25.49,25.67,-0.7
MAXHEALTH,1072.4,1080.0,-0.7
BASML,27.1,27.29,-0.7
TTML,39.57,39.85,-0.7
INTLCONV,75.14,75.67,-0.7
RPGLIFE,2688.9,2707.8,-0.7
GREENPOWER,9.93,10.0,-0.7
PUSHPA,113.0,113.8,-0.7
TNIDETF,89.09,89.72,-0.7
CUMMINSIND,5402.0,5440.0,-0.7
TATACOMM,1735.5,1747.8,-0.7
MOBANK10,17.12,17.24,-0.7
TRENT,3107.1,3129.0,-0.7
MUNJALAU,103.66,104.4,-0.71
SBIETFCON,125.27,126.16,-0.71
GENUSPAPER,12.56,12.65,-0.71
SHREYANIND,141.55,142.56,-0.71
SHREEKARNI,403.05,405.95,-0.71
ZODIAC,253.35,255.2,-0.72
EIHOTEL,325.65,328.0,-0.72
BHARATRAS,1375.3,1385.3,-0.72
NECCLTD,15.14,15.25,-0.72
HAWKINCOOK,8465.0,8526.5,-0.72
NRVANDANA,68.5,69.0,-0.72
VEDL,275.0,277.0,-0.72
DYNAMIC,137.95,138.95,-0.72
THEINVEST,101.06,101.79,-0.72
TCIFINANCE,15.08,15.19,-0.72
ULTRAMAR,389.4,392.25,-0.73
BMLL,150.05,151.15,-0.73
JINDRILL,615.85,620.35,-0.73
KMSUGAR,28.37,28.58,-0.73
9AEL30,1022.5,1030.0,-0.73
AIRAN,15.05,15.16,-0.73
EFCIL,188.61,190.0,-0.73
CONCORDBIO,1374.7,1385.0,-0.74
DIVIDEND,36.4,36.67,-0.74
FIEMIND,2479.5,2498.0,-0.74
ABCAPITAL,421.5,424.7,-0.75
CCAVENUE,17.13,17.26,-0.75
NIDAN,13.25,13.35,-0.75
METAL,13.27,13.37,-0.75
MASON,117.5,118.4,-0.76
AHLUCONT,829.25,835.6,-0.76
PAGEIND,40050.0,40355.0,-0.76
LINCOLN,606.2,610.85,-0.76
BLACKROSE,114.42,115.3,-0.76
EVEREADY,357.3,360.05,-0.76
GRANULES,838.65,845.1,-0.76
SHAH,3.89,3.92,-0.77
VINEETLAB,38.7,39.0,-0.77
INFY,1165.0,1174.0,-0.77
AFCONS,278.75,280.9,-0.77
DIXON,14200.0,14310.0,-0.77
FOODSIN,53.03,53.44,-0.77
BPCL,323.7,326.25,-0.78
MARUTI,14080.0,14190.0,-0.78
AMRUTANJAN,520.0,524.1,-0.78
UPL,572.75,577.25,-0.78
REFEX,298.65,301.0,-0.78
INA,112.44,113.34,-0.79
ADANIENT,3026.0,3050.0,-0.79
UNIVCABLES,1416.3,1427.6,-0.79
SURYALAXMI,58.85,59.32,-0.79
MANYAVAR,500.35,504.35,-0.79
GANESHBE,120.02,120.98,-0.79
TRAVELFOOD,1337.2,1348.0,-0.8
ITIETF,34.54,34.82,-0.8
CSBBANK,323.95,326.55,-0.8
JSWENERGY,561.5,566.0,-0.8
RACE,104.38,105.22,-0.8
IRB,19.93,20.09,-0.8
AVANTIFEED,891.9,899.1,-0.8
GULPOLY,207.21,208.91,-0.81
NILASPACES,12.17,12.27,-0.81
TVTODAY,115.65,116.6,-0.81
GODREJPROP,2081.9,2099.0,-0.81
FEDERALBNK,353.55,356.45,-0.81
676GS2061,92.7,93.47,-0.82
GVKPIL,2.4,2.42,-0.83
SHREERAMA,38.03,38.35,-0.83
JBMA,657.55,663.05,-0.83
SHIVAMAUTO,17.85,18.0,-0.83
ACCURACY,4.77,4.81,-0.83
INSUREIETF,15.6,15.73,-0.83
TANLA,608.9,614.0,-0.83
RAJRILTD,21.63,21.81,-0.83
DLINKINDIA,443.3,447.0,-0.83
MANGLMCEM,941.15,949.0,-0.83
EUROPRATIK,309.35,311.95,-0.83
RVHL,45.36,45.74,-0.83
INDIANCARD,220.15,222.0,-0.83
MINDACORP,716.9,723.0,-0.84
INOXWIND,78.2,78.86,-0.84
GRINFRA,889.95,897.5,-0.84
CONCOR,512.0,516.35,-0.84
RKFORGE,700.5,706.45,-0.84
SUNTV,489.2,493.35,-0.84
VSTIND,219.56,221.41,-0.84
DALBHARAT,1822.5,1838.1,-0.85
EPACK,227.61,229.57,-0.85
SBINMID150,23.24,23.44,-0.85
IZMO,1023.0,1031.8,-0.85
RUCHINFRA,5.84,5.89,-0.85
CRAMC,263.05,265.3,-0.85
BALKRISHNA,17.37,17.52,-0.86
MOTOUR,80.45,81.15,-0.86
WCIL,89.88,90.66,-0.86
SBICARD,660.0,665.7,-0.86
WILLAMAGOR,25.25,25.47,-0.86
960IIFL30,1040.0,1049.0,-0.86
LOWVOL1,21.78,21.97,-0.86
SBIFUNDS,568.95,573.95,-0.87
TORNTPHARM,4956.0,5000.0,-0.88
GRMOVER,90.09,90.89,-0.88
ARSSBL,510.8,515.35,-0.88
USHAMART,515.65,520.25,-0.88
GROWWEV,33.6,33.9,-0.88
ORIENTELEC,178.23,179.82,-0.88
EVIETF,33.68,33.98,-0.88
CHENNPETRO,1292.3,1303.9,-0.89
ARMANFIN,2031.5,2049.8,-0.89
BANKA,87.22,88.0,-0.89
KAJARIACER,1175.4,1185.9,-0.89
RELTD,170.14,171.67,-0.89
ADVENZYMES,329.8,332.75,-0.89
RAJESHEXPO,84.54,85.31,-0.9
KMEW,2519.2,2542.2,-0.9
PHOENIXLTD,1913.0,1930.5,-0.91
RAPIDFLEET,174.4,176.0,-0.91
TIPSFILMS,376.85,380.35,-0.92
K2INFRA,53.95,54.45,-0.92
PNC,19.48,19.66,-0.92
ALKYLAMINE,1921.9,1939.8,-0.92
RILINFRA,37.7,38.05,-0.92
TATAELXSI,3715.0,3749.8,-0.93
BUILDPRO,1335.2,1347.8,-0.93
SAKSOFT,175.56,177.2,-0.93
IOC,142.66,144.0,-0.93
JUNIPER,198.05,199.9,-0.93
HDFCAMC,2538.1,2562.0,-0.93
BFINVEST,472.95,477.4,-0.93
CPL,72.2,72.88,-0.93
PARKHOTELS,120.93,122.08,-0.94
GTL,7.38,7.45,-0.94
RENUKA,22.12,22.33,-0.94
ULTRACEMCO,12075.0,12190.0,-0.94
BBOX,741.7,748.75,-0.94
PRESTIGE,1578.0,1593.0,-0.94
RSSOFTWARE,29.6,29.88,-0.94
SEAMECLTD,1495.5,1509.7,-0.94
WELSPUNLIV,159.25,160.78,-0.95
IHFL261224,1128.2,1139.0,-0.95
828GS2032,109.94,111.0,-0.95
GEMAROMA,182.87,184.63,-0.95
BAJAJHLDNG,11387.0,11496.0,-0.95
NH,1885.0,1903.1,-0.95
PAKKA,72.15,72.84,-0.95
OSWALSEEDS,10.48,10.58,-0.95
MAFATIND,133.05,134.33,-0.95
DAVANGERE,3.09,3.12,-0.96
IGIL,360.35,363.85,-0.96
SPMLINFRA,194.7,196.59,-0.96
SOUTHWEST,232.42,234.68,-0.96
NAGREEKCAP,22.62,22.84,-0.96
GRWRHITECH,7338.5,7409.5,-0.96
KIRLOSIND,3767.2,3803.8,-0.96
MHRIL,230.98,233.24,-0.97
VESUVIUS,445.85,450.2,-0.97
IFCI,74.91,75.64,-0.97
PITTIENG,940.8,950.05,-0.97
GVT&D,4366.7,4410.0,-0.98
SJVN,68.43,69.11,-0.98
HUBTOWN,179.7,181.47,-0.98
SBILIFE,1861.5,1879.9,-0.98
RESPONIND,171.43,173.12,-0.98
BALRAMCHIN,629.3,635.55,-0.98
VLSFINANCE,261.45,264.05,-0.98
SHEETAL,333.05,336.35,-0.98
9IIFL28,990.0,999.8,-0.98
SAAKSHI,292.05,294.95,-0.98
BBTCL,221.83,224.02,-0.98
GIPCL,159.21,160.79,-0.98
GLOBE,2.03,2.05,-0.98
DEVYANI,123.86,125.09,-0.98
MADHAVBAUG,190.0,191.9,-0.99
PVRINOX,1150.4,1161.9,-0.99
JIWANRAM,4.95,5.0,-1.0
TEJASNET,522.3,527.6,-1.0
SAHAJSOLAR,109.4,110.5,-1.0
ONGC,237.8,240.2,-1.0
SOLEX,914.5,923.75,-1.0
OSWALPUMPS,322.95,326.25,-1.01
NXST,165.92,167.62,-1.01
NYKAA,331.95,335.35,-1.01
GOLDTECH,54.16,54.71,-1.01
EXCELSOFT,83.09,83.95,-1.02
SAKHTISUG,17.5,17.68,-1.02
PRITIKAUTO,18.52,18.71,-1.02
IXIGO,202.67,204.76,-1.02
HPL,344.4,347.95,-1.02
RRKABEL,2764.4,2793.0,-1.02
IFBAGRO,968.25,978.35,-1.03
BHEL,408.15,412.4,-1.03
AVADHSUGAR,602.9,609.25,-1.04
MODISONLTD,279.95,282.9,-1.04
GKWLIMITED,1629.7,1646.8,-1.04
TIJARIA,4.74,4.79,-1.04
NECLIFE,10.5,10.61,-1.04
RAYMONDLSL,745.55,753.4,-1.04
PML,506.25,511.55,-1.04
GPECO,413.4,417.8,-1.05
BENGALASM,6230.5,6296.5,-1.05
ONWARDTEC,278.6,281.55,-1.05
TCPLPACK,3131.4,3164.5,-1.05
LXCHEM,179.67,181.57,-1.05
APCL,105.43,106.55,-1.05
NUVAMA,1658.3,1676.1,-1.06
VENKEYS,1565.1,1581.9,-1.06
NELCAST,124.6,125.94,-1.06
CANARYS,23.25,23.5,-1.06
FABTECH,150.25,151.88,-1.07
NITINSPIN,572.35,578.55,-1.07
ONELIFECAP,33.78,34.15,-1.08
CPCAP,112.95,114.18,-1.08
TECHM,1632.2,1650.0,-1.08
DNAMEDIA,2.76,2.79,-1.08
AMBICAAGAR,24.83,25.1,-1.08
VOLTAMP,9941.0,10050.0,-1.08
INFOBEAN,167.77,169.62,-1.09
HGM,49.1,49.64,-1.09
MIRZAINT,33.47,33.84,-1.09
UNITEDPOLY,29.01,29.33,-1.09
VETO,122.91,124.27,-1.09
DLF,642.0,649.1,-1.09
BECTORFOOD,210.48,212.8,-1.09
CARERATING,1730.1,1749.1,-1.09
ASHIANA,381.8,386.0,-1.09
RAJSREESUG,30.5,30.84,-1.1
CELLECOR,31.45,31.8,-1.1
BSHSL,86.67,87.63,-1.1
ALPHAGEO,233.57,236.16,-1.1
PERSISTENT,5459.5,5520.0,-1.1
JINDALSTEL,1101.0,1113.4,-1.11
FINOPB,159.68,161.47,-1.11
HCLTECH,1335.0,1350.0,-1.11
GROWWMC150,232.9,235.52,-1.11
GOKEX,796.7,805.7,-1.12
KISSHT,304.35,307.8,-1.12
SYRMA,1418.0,1434.1,-1.12
CYIENT,854.9,864.55,-1.12
GROWWPOWER,11.47,11.6,-1.12
ACC,1378.4,1394.0,-1.12
GOACARBON,380.0,384.35,-1.13
AGI,710.55,718.7,-1.13
RUSTOMJEE,383.9,388.3,-1.13
NOIDATOLL,4.38,4.43,-1.13
BAJAJHCARE,329.2,332.95,-1.13
SYNCOMF,13.18,13.33,-1.13
TERASOFT,424.05,428.95,-1.14
TECHLABS,121.3,122.7,-1.14
CIEINDIA,410.3,415.05,-1.14
NELCO,983.8,995.1,-1.14
EMCURE,1936.7,1959.0,-1.14
BAGFILMS,4.35,4.4,-1.14
AYMSYNTEX,251.65,254.55,-1.14
INSPIRISYS,97.6,98.73,-1.14
ENRIN,3252.2,3289.8,-1.14
TATAPOWER,378.6,383.0,-1.15
888ECL28,987.0,998.5,-1.15
ACI,517.85,523.85,-1.15
STERTOOLS,249.0,251.9,-1.15
FMNL,9.39,9.5,-1.16
JKCEMENT,5421.0,5484.5,-1.16
CARBORUNIV,1069.1,1081.7,-1.16
CCHHL,12.78,12.93,-1.16
HINDZINC,590.0,596.95,-1.16
EMMBI,85.98,86.99,-1.16
EXCELINDUS,1029.55,1041.6,-1.16
KEN,38.05,38.5,-1.17
ZYDUSLIFE,1108.0,1121.1,-1.17
897MOFSL29,1018.0,1030.0,-1.17
EIEL,215.5,218.06,-1.17
ITAXIS,342.62,346.68,-1.17
HINDCOMPOS,419.9,424.85,-1.17
SHIVAUM,419.8,424.75,-1.17
UHTL,97.5,98.65,-1.17
BHARATSE,223.47,226.14,-1.18
WINDMACHIN,276.5,279.8,-1.18
LAOPALA,193.79,196.1,-1.18
GYFTR,159.4,161.31,-1.18
GODREJIND,1304.8,1320.4,-1.18
SWSOLAR,206.92,209.4,-1.18
SARTELE,117.05,118.45,-1.18
ECOSMOBLTY,131.64,133.21,-1.18
PANSARI,329.25,333.2,-1.19
ESSARSHPNG,19.86,20.1,-1.19
WEALTH,925.95,937.1,-1.19
NAVKARCORP,100.9,102.12,-1.19
DBOL,110.92,112.27,-1.2
GKENERGY,130.15,131.73,-1.2
ATHERENERG,1453.2,1470.8,-1.2
SHANKARA,140.99,142.7,-1.2
SADHAV,115.65,117.05,-1.2
JPPOWER,18.1,18.32,-1.2
AWFIS,271.9,275.2,-1.2
BAJFINANCE,1144.8,1158.8,-1.21
KANPRPLA,207.03,209.57,-1.21
ARE&M,927.45,938.85,-1.21
DATAPATTNS,4392.6,4446.6,-1.21
SETL,274.65,278.0,-1.21
KECL,148.39,150.21,-1.21
PCJEWELLER,9.68,9.8,-1.22
TIINDIA,2753.8,2787.9,-1.22
CAMLINFINE,127.83,129.42,-1.23
1040UCL27B,994.5,1006.84,-1.23
LANDSMILL,0.8,0.81,-1.23
RECLTD,361.5,366.0,-1.23
NAM-INDIA,1200.0,1215.0,-1.23
TECHNOE,992.25,1004.6,-1.23
ARIHANTCAP,76.79,77.75,-1.23
LAMBODHARA,114.27,115.7,-1.24
ORCHASP,1.59,1.61,-1.24
PRLIND,43.95,44.5,-1.24
HINDALCO,1027.0,1040.0,-1.25
DRONE,39.55,40.05,-1.25
CROWN,113.98,115.42,-1.25
PIRAMALFIN,2109.7,2136.6,-1.26
YESBANK,22.68,22.97,-1.26
ALLTIME,217.82,220.6,-1.26
TREEHOUSE,6.26,6.34,-1.26
AJOONI,3.91,3.96,-1.26
GALAXYSURF,1980.3,2005.8,-1.27
SWARAJ,360.5,365.15,-1.27
TMPV,345.35,349.8,-1.27
ISGEC,820.35,830.95,-1.28
KIRLOSBROS,1959.4,1984.9,-1.28
SCHNEIDER,1335.2,1352.5,-1.28
TASTYBITE,9175.0,9293.5,-1.28
12AFIL28,9852.0,9980.0,-1.28
BOROSCI,138.92,140.74,-1.29
OWAIS,91.65,92.85,-1.29
ENTERO,1242.5,1258.8,-1.29
APOLLOPIPE,527.25,534.15,-1.29
GROWWRLTY,9.97,10.1,-1.29
SERVOTECH,85.15,86.27,-1.3
9SCL27,987.0,1000.0,-1.3
POLICYBZR,1599.0,1620.0,-1.3
SCHAEFFLER,4036.3,4089.5,-1.3
INOXGREEN,175.96,178.28,-1.3
MAHABANK,78.17,79.2,-1.3
WELSPLSOL,50.02,50.68,-1.3
SUMMITSEC,1511.1,1531.1,-1.31
KRISHCA,161.55,163.7,-1.31
SHRADHA,33.92,34.37,-1.31
NITCO,101.96,103.31,-1.31
MENONBE,229.82,232.86,-1.31
APTUS,260.8,264.3,-1.32
NOCIL,170.71,172.99,-1.32
GOKULAGRO,224.53,227.53,-1.32
UMIYA-MRO,90.17,91.38,-1.32
VAKRANGEE,6.0,6.08,-1.32
VMM,109.52,111.0,-1.33
IDEA,12.63,12.8,-1.33
E2ERAIL,275.0,278.7,-1.33
KALPATARU,283.0,286.85,-1.34
LENSKART,565.0,572.65,-1.34
ADANIENSOL,1620.0,1642.0,-1.34
AMBER,7425.0,7526.0,-1.34
PROFX,73.8,74.8,-1.34
WAAREEENER,2660.9,2697.0,-1.34
DANGEE,2.95,2.99,-1.34
SAMBHAAV,6.59,6.68,-1.35
LLOYDSME,2059.0,2087.1,-1.35
DIVGIITTS,988.6,1002.2,-1.36
OILCOUNTUB,60.01,60.84,-1.36
KSCL,770.85,781.5,-1.36
KALYANIFRG,606.35,614.7,-1.36
NILKAMAL,1776.7,1801.3,-1.37
PETRONET,276.95,280.8,-1.37
SAPPHIRE,199.74,202.52,-1.37
SHYAMMETL,1015.5,1029.6,-1.37
VENTIVE,612.8,621.3,-1.37
AEROENTER,130.32,132.14,-1.38
ASAHIINDIA,913.95,926.7,-1.38
CPS,1075.0,1090.0,-1.38
LICHSGFIN,505.0,512.05,-1.38
KSHITIJPOL,2.86,2.9,-1.38
BERGEPAINT,537.6,545.2,-1.39
GALLANTT,615.35,624.05,-1.39
PIXTRANS,1698.6,1722.6,-1.39
LICI,387.55,393.0,-1.39
NTPC,345.0,349.9,-1.4
SHADOWFAX,240.1,243.51,-1.4
NHPC,77.5,78.6,-1.4
DELHIVERY,463.6,470.25,-1.41
INDOUS,80.35,81.5,-1.41
WESTLIFE,578.75,587.0,-1.41
APCOTEXIND,620.6,629.5,-1.41
