SYMBOL,CLOSE,PREV_CLOSE,PCT_CHANGE
UNIVPHOTO,471.7,478.95,-1.51
360ONE,1168.1,1186.0,-1.51
CREDITACC,1523.6,1547.0,-1.51
SATECH,32.4,32.9,-1.52
MOIL,278.15,282.45,-1.52
BOROLTD,244.21,247.99,-1.52
INDORAMA,59.45,60.37,-1.52
KPL,2611.8,2652.1,-1.52
RRIL,17.45,17.72,-1.52
PIONEEREMB,23.93,24.3,-1.52
115VCCL31A,9650.0,9800.0,-1.53
TRITURBINE,636.45,646.35,-1.53
KEYFINSERV,248.6,252.45,-1.53
HINDCON,22.5,22.85,-1.53
SHANTIGEAR,401.95,408.2,-1.53
KUSUMGAR,640.55,650.5,-1.53
AVONMORE,10.93,11.1,-1.53
UNICHEMLAB,489.75,497.4,-1.54
PIDILITIND,1660.0,1686.0,-1.54
PRSMJOHNSN,111.56,113.32,-1.55
ASIANTILES,55.11,55.98,-1.55
HEXAGON,64.15,65.16,-1.55
GVT&D,4299.0,4366.7,-1.55
IOB,34.26,34.8,-1.55
TPLPLASTEH,77.51,78.73,-1.55
MEDICO,46.98,47.72,-1.55
IGL,151.94,154.33,-1.55
SIGNATURE,802.3,815.0,-1.56
IRIS,257.45,261.54,-1.56
ASHIANA,375.85,381.8,-1.56
GRANDOAK,41.1,41.75,-1.56
RHFL,1.88,1.91,-1.57
DAMCAPITAL,152.02,154.44,-1.57
GAIL,173.63,176.4,-1.57
LEMONTREE,111.01,112.79,-1.58
DANISH,812.85,825.9,-1.58
885IHL26,1043.2,1060.0,-1.58
SHEKHAWATI,13.7,13.92,-1.58
WCIL,88.46,89.88,-1.58
SRM,520.7,529.05,-1.58
CMSINFO,273.15,277.55,-1.59
GENUSPAPER,12.36,12.56,-1.59
PNBGILTS,80.7,82.0,-1.59
SRGHFL,287.1,291.75,-1.59
UGARSUGAR,45.0,45.73,-1.6
INCREDIBLE,32.51,33.04,-1.6
ICRA,5092.4,5175.4,-1.6
VHLTD,125.0,127.03,-1.6
LEMERITE,23.41,23.79,-1.6
CCCL,15.35,15.6,-1.6
GALLANTT,605.5,615.35,-1.6
VGL,61.28,62.28,-1.61
STYLAMIND,3536.5,3594.3,-1.61
AFCONS,274.25,278.75,-1.61
RBS,91.5,93.0,-1.61
CELLO,373.15,379.25,-1.61
PRITIKAUTO,18.22,18.52,-1.62
JUNIPER,194.85,198.05,-1.62
HEG,674.0,685.1,-1.62
SALSTEEL,61.75,62.77,-1.62
MUFTI,86.02,87.44,-1.62
SOMANYCERA,495.8,504.0,-1.63
GUJTHEM,355.95,361.9,-1.64
TARSONS,312.3,317.5,-1.64
VADILALIND,7207.5,7327.5,-1.64
COMFINTE,6.61,6.72,-1.64
SKIPPER,517.85,526.5,-1.64
ADVENZYMES,324.35,329.8,-1.65
AADHARHFC,506.4,514.9,-1.65
SESHAPAPER,229.21,233.05,-1.65
HESTERBIO,2417.9,2458.5,-1.65
RUPA,164.85,167.62,-1.65
TITAGARH,847.45,861.65,-1.65
GOODLUCK,1508.8,1534.1,-1.65
SAKHTISUG,17.21,17.5,-1.66
ECOSMOBLTY,129.46,131.64,-1.66
HALDYNGL,130.58,132.79,-1.66
ORIENTLTD,77.2,78.5,-1.66
SOLARA,502.6,511.1,-1.66
WABAG,1957.7,1990.7,-1.66
ASAHIINDIA,898.7,913.95,-1.67
JAINAM,235.0,239.0,-1.67
INFOMEDIA,5.31,5.4,-1.67
INDOSTAR,229.5,233.4,-1.67
SAREGAMA,519.2,528.0,-1.67
INA,110.56,112.44,-1.67
RELTD,167.29,170.14,-1.68
VIDHIING,316.65,322.05,-1.68
JAYAGROGN,220.7,224.47,-1.68
GRAPHITE,709.95,722.05,-1.68
TEJASNET,513.45,522.3,-1.69
AIROLAM,89.27,90.8,-1.69
JISLJALEQS,30.91,31.44,-1.69
870IIFL28,1012.5,1029.91,-1.69
BLUECOAST,25.06,25.49,-1.69
ITI,282.4,287.25,-1.69
ORIENTPPR,18.51,18.83,-1.7
SUDEEPPHRM,957.55,974.15,-1.7
MENNPIS,74.07,75.35,-1.7
GPIL,240.61,244.76,-1.7
JOCIL,147.0,149.55,-1.71
VARDHACRLC,44.73,45.51,-1.71
NILKAMAL,1746.3,1776.7,-1.71
LAKSHYA,88.45,90.0,-1.72
CORDSCABLE,218.63,222.46,-1.72
KKCL,513.5,522.5,-1.72
ANGELONE,292.0,297.1,-1.72
PENIND,159.86,162.66,-1.72
ARIHANTCAP,75.47,76.79,-1.72
MWL,42.3,43.04,-1.72
MAL,31.25,31.8,-1.73
SBGLP,24.93,25.37,-1.73
SPENCERS,32.44,33.01,-1.73
ENERGYDEV,16.5,16.79,-1.73
SPARC,213.21,216.98,-1.74
DYNAMIC,135.55,137.95,-1.74
ACE,1094.3,1113.7,-1.74
STUDDS,438.75,446.55,-1.75
KSHITIJPOL,2.81,2.86,-1.75
EXXARO,6.16,6.27,-1.75
ABB,7600.0,7735.0,-1.75
VEEKAYEM,120.0,122.15,-1.76
STCINDIA,118.64,120.77,-1.76
RAJPALAYAM,818.95,833.6,-1.76
RAPPID,324.15,329.95,-1.76
SUDARCOLOR,421.05,428.6,-1.76
NBIFIN,2120.1,2158.1,-1.76
BAJAJINDEF,232.57,236.77,-1.77
MONQ50,144.28,146.88,-1.77
CLEDUCATE,58.7,59.77,-1.79
HGM,48.22,49.1,-1.79
AVL,618.45,629.7,-1.79
PYRAMID,175.35,178.55,-1.79
BARFLEX,55.0,56.0,-1.79
MUTHOOTCAP,259.21,263.94,-1.79
PARSVNATH,1.65,1.68,-1.79
SWASTIK,19.25,19.6,-1.79
VMART,799.35,813.9,-1.79
JMFINANCIL,127.46,129.78,-1.79
GOCOLORS,322.05,327.95,-1.8
HINDCOPPER,536.1,545.95,-1.8
GENSOL,17.39,17.71,-1.81
DVL,268.06,273.01,-1.81
FIVESTAR,543.25,553.25,-1.81
STEELCAS,331.6,337.75,-1.82
ACMESOLAR,368.6,375.45,-1.82
SAMBHAAV,6.47,6.59,-1.82
COOLCAPS,21.5,21.9,-1.83
VINATIORGA,1324.9,1349.6,-1.83
AVG,198.72,202.42,-1.83
EMKAY,238.86,243.34,-1.84
RAYMONDLSL,731.8,745.55,-1.84
AGARIND,514.55,524.2,-1.84
ONYX,45.4,46.25,-1.84
RADIOWALLA,26.55,27.05,-1.85
SUPERSPIN,6.36,6.48,-1.85
ABANSENT,25.99,26.48,-1.85
IIFL060326,1005.96,1025.0,-1.86
GPTINFRA,115.79,117.99,-1.86
EPL,224.72,228.98,-1.86
DCXINDIA,178.44,181.84,-1.87
SEYAIND,12.53,12.77,-1.88
HDIL,1.57,1.6,-1.88
APOLLOPIPE,517.35,527.25,-1.88
VIVIDHA,0.52,0.53,-1.89
VISL,35.21,35.89,-1.89
THOMASCOOK,104.13,106.14,-1.89
AUBANK,1067.0,1087.6,-1.89
930APMD32,104000.0,106000.0,-1.89
ORCHASP,1.56,1.59,-1.89
EVERESTIND,468.05,477.05,-1.89
WEIZMANIND,78.46,79.97,-1.89
INDPRUD,6350.0,6472.5,-1.89
ATCENERGY,25.9,26.4,-1.89
NIPPOBATRY,327.1,333.45,-1.9
GRPLTD,2003.5,2042.2,-1.9
GANESHCP,161.8,164.94,-1.9
CROWN,111.81,113.98,-1.9
9IHFL27,1030.0,1050.03,-1.91
CSSL,102.0,104.0,-1.92
INDTERRAIN,31.7,32.32,-1.92
RUSHIL,17.82,18.17,-1.93
FEDFINA,149.59,152.53,-1.93
REFEX,292.9,298.65,-1.93
KRONOX,163.55,166.78,-1.94
FLYSBS,435.35,443.95,-1.94
GEOJITFSL,77.02,78.54,-1.94
STERTOOLS,244.15,249.0,-1.95
PENINLAND,16.12,16.44,-1.95
DIVYADHAN,52.65,53.7,-1.96
ONMOBILE,69.7,71.09,-1.96
ATL,25.07,25.57,-1.96
CORALFINAC,32.82,33.48,-1.97
MVELECTRO,611.7,624.0,-1.97
PANSARI,322.75,329.25,-1.97
RADAAN,2.98,3.04,-1.97
NORBTEAEXP,64.23,65.52,-1.97
C2C,261.15,266.4,-1.97
GOYALSALT,112.0,114.25,-1.97
CHAMBLFERT,450.7,459.75,-1.97
STEL,552.95,564.1,-1.98
KIRIINDUS,427.9,436.55,-1.98
VINDHYATEL,2241.7,2286.9,-1.98
LAOPALA,189.96,193.79,-1.98
JUBLCPL,1852.8,1890.3,-1.98
PRITI,36.36,37.1,-1.99
NATHBIOGEN,157.68,160.88,-1.99
SANGINITA,59.1,60.3,-1.99
DSFCL,25.09,25.6,-1.99
EUREKAFORB,450.55,459.75,-2.0
KESORAMIND,12.74,13.0,-2.0
NUVOCO,345.8,352.85,-2.0
NAM-INDIA,1176.0,1200.0,-2.0
AMANTA,166.15,169.54,-2.0
LYKALABS,66.74,68.1,-2.0
ADVANCE,127.18,129.78,-2.0
GAUDIUMIVF,130.95,133.62,-2.0
FAIRCHEMOR,749.95,765.25,-2.0
OSELDEVICE,400.1,408.25,-2.0
BCONCEPTS,173.82,177.36,-2.0
IGPL,492.9,503.0,-2.01
SHIVALIK,254.5,259.72,-2.01
ARCHIES,14.06,14.35,-2.02
AXISCADES,1598.5,1631.4,-2.02
JINDALPOLY,620.0,632.75,-2.02
RAYMOND,614.95,627.6,-2.02
MOBIKWIK,200.3,204.43,-2.02
THEMISMED,110.5,112.78,-2.02
MALLCOM,994.45,1015.1,-2.03
ABSMARINE,219.05,223.6,-2.03
TECILCHEM,9.19,9.38,-2.03
AARADHYA,72.0,73.5,-2.04
AUTOIND,93.83,95.79,-2.05
IGCL,73.19,74.72,-2.05
JSFB,549.4,560.95,-2.06
AEGISLOG,1371.0,1400.0,-2.07
LOVABLE,72.55,74.08,-2.07
WHIRLPOOL,813.15,830.45,-2.08
NAVA,581.85,594.2,-2.08
SMLMAH,5554.0,5672.5,-2.09
GABRIEL,1499.8,1531.8,-2.09
STEELXIND,11.21,11.45,-2.1
NILAINFRA,7.47,7.63,-2.1
VENTIVE,599.9,612.8,-2.11
DIGJAMLMTD,47.81,48.84,-2.11
DREDGECORP,1071.3,1094.4,-2.11
JSWDULUX,3011.7,3077.0,-2.12
SAVY,129.3,132.1,-2.12
TECHD,593.7,606.6,-2.13
610GS2031,103.25,105.5,-2.13
SELMC,27.38,27.98,-2.14
SHYAMCENT,5.03,5.14,-2.14
ALKALI,67.23,68.7,-2.14
PARTH,506.15,517.25,-2.15
GRINFRA,870.7,889.95,-2.16
NSLNISP,43.84,44.81,-2.16
CSBBANK,316.95,323.95,-2.16
ACI,506.65,517.85,-2.16
ADSL,114.39,116.92,-2.16
EDELWEISS,118.54,121.16,-2.16
SGFIN,694.45,709.85,-2.17
INVENTURE,0.9,0.92,-2.17
LANDMARK,535.05,546.9,-2.17
MERCURYEV,34.95,35.73,-2.18
ASAHISONG,365.5,373.7,-2.19
SUNCLAY,1241.6,1269.4,-2.19
XTGLOBAL,31.66,32.37,-2.19
VIJAYPD,62.5,63.9,-2.19
POONAWALLA,480.05,490.85,-2.2
ALEMBICLTD,84.75,86.66,-2.2
JAINREC,308.4,315.35,-2.2
REPCOHOME,382.7,391.3,-2.2
SIGMA,46.37,47.42,-2.21
VAML,470.05,480.65,-2.21
JUBLINGREA,740.25,757.0,-2.21
STUDIOLSD,8.8,9.0,-2.22
LXCHEM,175.64,179.67,-2.24
BLSE,310.55,317.65,-2.24
BHARATWIRE,201.17,205.78,-2.24
TRANSTEEL,113.0,115.6,-2.25
GFLLIMITED,50.77,51.94,-2.25
MINDTECK,192.05,196.51,-2.27
SHRIRAMFIN,1115.0,1141.0,-2.28
ROSSARI,513.95,525.95,-2.28
JYOTISTRUC,11.44,11.71,-2.31
REXPRO,38.1,39.0,-2.31
SAPPL,288.0,294.8,-2.31
MSTCLTD,591.25,605.2,-2.31
DIAMINESQ,260.79,266.95,-2.31
ZSARACOM,11655.0,11932.0,-2.32
APRAMEYA,142.6,146.0,-2.33
GMDCLTD,582.8,596.75,-2.34
BIOCON,426.35,436.6,-2.35
BRIGHOTEL,60.28,61.74,-2.36
TAJGVK,360.45,369.15,-2.36
TRIGYN,53.5,54.8,-2.37
SETUINFRA,0.41,0.42,-2.38
ALUWIND,49.2,50.4,-2.38
TPHQ,0.41,0.42,-2.38
JIOFIN,256.8,263.1,-2.39
BMWVENTLTD,59.3,60.75,-2.39
DHRUV,24.13,24.72,-2.39
DCMNVL,156.92,160.78,-2.4
INDOBORAX,400.4,410.25,-2.4
SMARTLINK,215.19,220.48,-2.4
STANLEY,149.91,153.62,-2.42
SAMMAANCAP,163.17,167.22,-2.42
957ICCL25,1042.0,1068.0,-2.43
MBLINFRA,24.52,25.13,-2.43
PATINTLOG,14.43,14.79,-2.43
ABMKNO,186.21,190.87,-2.44
SIGACHI,25.17,25.8,-2.44
SPMLINFRA,189.94,194.7,-2.44
TARAPUR,13.21,13.54,-2.44
AWHCL,415.75,426.2,-2.45
CARYSIL,1183.9,1213.9,-2.47
GLOBALE,10.53,10.8,-2.5
EMAMIREAL,74.73,76.65,-2.5
PAR,98.4,100.92,-2.5
PURPLEUTED,333.0,341.55,-2.5
ICICIBANK,1421.0,1457.5,-2.5
CLEANMAX,1323.8,1357.8,-2.5
IMFA,1472.2,1510.1,-2.51
KCPSUGIND,29.96,30.73,-2.51
EMMBI,83.82,85.98,-2.51
MASFIN,302.15,309.95,-2.52
1025UCL27A,975.2,1000.45,-2.52
RULKA,110.0,112.85,-2.53
GODREJCP,1050.0,1077.3,-2.53
IFBIND,1404.4,1440.9,-2.53
NELCO,958.9,983.8,-2.53
PKTEA,691.8,709.75,-2.53
REGENCERAM,32.65,33.5,-2.54
KLBRENG-B,388.9,399.05,-2.54
CMRGREEN,225.6,231.47,-2.54
AFFLE,1645.6,1688.7,-2.55
HUBTOWN,175.11,179.7,-2.55
SSFL,236.0,242.2,-2.56
EMKAYTOOLS,89.0,91.35,-2.57
LCCINFOTEC,3.78,3.88,-2.58
SCANSTL,62.39,64.04,-2.58
OMINFRAL,87.35,89.67,-2.59
MONEYBOXX,61.05,62.68,-2.6
NAHARCAP,266.64,273.78,-2.61
SONAL,87.6,89.95,-2.61
EIHAHOTELS,302.55,310.7,-2.62
ONELIFECAP,32.89,33.78,-2.63
NITCO,99.28,101.96,-2.63
E2ERAIL,267.75,275.0,-2.64
ROTO,67.47,69.31,-2.65
INVICTA,76.9,79.0,-2.66
PACEDIGITK,181.95,186.92,-2.66
GPECO,402.35,413.4,-2.67
UTLSOLAR,389.95,400.65,-2.67
SUPREMEPWR,205.1,210.75,-2.68
XELPMOC,81.6,83.86,-2.69
ALPA,68.09,69.97,-2.69
UJJIVANSFB,70.11,72.05,-2.69
HBSL,56.54,58.11,-2.7
RSWM,207.63,213.39,-2.7
EFACTOR,180.0,185.0,-2.7
MAHLOG,402.7,413.9,-2.71
BVCL,41.37,42.53,-2.73
LTF,308.0,316.65,-2.73
SAHLIBHFI,77.38,79.55,-2.73
BMLL,145.95,150.05,-2.73
SSFLPP,132.0,135.7,-2.73
SWIGGY,280.75,288.65,-2.74
ZIMLAB,111.98,115.15,-2.75
726GS2033,102.99,105.9,-2.75
VOGL,34.91,35.9,-2.76
AROGRANITE,25.33,26.05,-2.76
SUBEXLTD,13.74,14.13,-2.76
APOLSINHOT,1209.2,1243.6,-2.77
INFLUX,283.6,291.75,-2.79
AARTISURF,535.95,551.35,-2.79
ELECON,437.85,450.45,-2.8
ARUNAYA,15.55,16.0,-2.81
VMOBILE,67.2,69.15,-2.82
HPAL,34.16,35.15,-2.82
EMMVEE,318.9,328.15,-2.82
SFL,677.4,697.05,-2.82
SIDDHIKA,209.25,215.35,-2.83
AEROFLEX,426.1,438.5,-2.83
QPOWER,1124.1,1157.0,-2.84
RITCO,297.35,306.05,-2.84
ELITECON,18.06,18.59,-2.85
JAGSNPHARM,231.21,238.05,-2.87
PRAENG,19.9,20.49,-2.88
YATRA,107.03,110.21,-2.89
THEINVEST,98.14,101.06,-2.89
YAAP,146.25,150.6,-2.89
SHIGAN,62.15,64.0,-2.89
CURAA,72.92,75.1,-2.9
GLOBALVECT,159.02,163.79,-2.91
BLUSPRING,112.23,115.59,-2.91
BNAGROCHEM,265.05,273.0,-2.91
KHAICHEM,52.0,53.56,-2.91
KNAGRI,205.47,211.65,-2.92
BTTL,44.2,45.53,-2.92
SHRENIK,0.33,0.34,-2.94
KIRLOSBROS,1901.7,1959.4,-2.94
FINOPB,154.96,159.68,-2.96
0SCL27,1225.0,1262.4,-2.96
NILE,1547.8,1595.0,-2.96
BAJAJELEC,371.15,382.5,-2.97
JAYSREETEA,87.02,89.69,-2.98
MAXESTATES,397.1,409.4,-3.0
FELDVR,2.26,2.33,-3.0
MGEL,14.57,15.02,-3.0
PARAS,1277.1,1316.7,-3.01
AEROENTER,126.39,130.32,-3.02
CEMPRO,1208.1,1245.8,-3.03
SHAREINDIA,168.44,173.7,-3.03
MUKTAARTS,57.0,58.78,-3.03
NEOCHEM,91.0,93.85,-3.04
INDOFARM,158.97,163.97,-3.05
REFRACTORY,25.3,26.1,-3.07
NIITLTD,95.07,98.09,-3.08
PRICOLLTD,737.9,761.45,-3.09
USK,22.19,22.9,-3.1
APCL,102.14,105.43,-3.12
RSYSTEMS,247.85,255.95,-3.16
MALUPAPER,32.68,33.75,-3.17
GIRIRAJ,53.5,55.25,-3.17
UNITEDTEA,468.0,483.3,-3.17
AVPINFRA,63.65,65.75,-3.19
ABCAPITAL,408.05,421.5,-3.19
DRCSYSTEMS,13.32,13.76,-3.2
SIGIND,67.79,70.03,-3.2
GARFIBRES,811.85,838.85,-3.22
SITINET,0.3,0.31,-3.23
TATACAP,370.3,382.7,-3.24
NKIND,60.95,63.0,-3.25
RHL,171.76,177.53,-3.25
BLISSGVS,477.55,493.65,-3.26
SOTL,756.45,781.95,-3.26
CPS,1040.0,1075.0,-3.26
TTKPRESTIG,615.95,636.8,-3.27
MHLXMIRU,151.19,156.34,-3.29
OPTIEMUS,562.1,581.2,-3.29
KECL,143.51,148.39,-3.29
GODAVARIB,246.95,255.35,-3.29
UNILEX,29.0,30.0,-3.33
RAJINDLTD,70.95,73.4,-3.34
MAANALU,124.43,128.76,-3.36
GRADIENTE,2.59,2.68,-3.36
DEEDEV,629.7,651.65,-3.37
GPTHEALTH,159.44,165.03,-3.39
BALAMINES,2029.6,2100.8,-3.39
VIPULLTD,11.89,12.31,-3.41
PROPSHOP,56.7,58.7,-3.41
SAILIFE,1365.2,1413.5,-3.42
PARTYCRUS,85.75,88.8,-3.43
ENSER,15.5,16.05,-3.43
BODALCHEM,68.98,71.44,-3.44
CAPILLARY,560.55,580.6,-3.45
DCMSIL,82.93,85.92,-3.48
TARC,130.78,135.51,-3.49
DHARARAIL,138.0,143.0,-3.5
IBULLSLTD,29.43,30.5,-3.51
1025VCCL28,93000.0,96381.04,-3.51
OCCLLTD,157.09,162.8,-3.51
791PN36,96.47,100.0,-3.53
PREMEXPLN,641.2,664.65,-3.53
TRENT,2997.0,3107.1,-3.54
NDGL,2652.3,2750.0,-3.55
MARSONS,103.97,107.82,-3.57
TRANSRAILL,473.4,490.95,-3.57
MUTHOOTMF,214.02,221.94,-3.57
MOLDTECH,191.41,198.6,-3.62
BLUESTARCO,1514.0,1571.0,-3.63
JNPR,250.22,259.71,-3.65
URAVIDEF,110.03,114.22,-3.67
KONSTELEC,62.6,65.0,-3.69
SHREEKARNI,388.15,403.05,-3.7
BAJAJFINSV,2008.9,2086.0,-3.7
GLFL,5.2,5.4,-3.7
GUJENERGY,265.3,275.6,-3.74
706GS2046,103.0,107.0,-3.74
PERFECT,2.55,2.65,-3.77
COASTCORP,43.33,45.03,-3.78
IZMO,984.25,1023.0,-3.79
CHOLAFIN,1866.2,1940.0,-3.8
SURANASOL,26.57,27.62,-3.8
AQYLON,26.93,28.0,-3.82
SNOWMAN,39.15,40.71,-3.83
SHEMAROO,115.09,119.67,-3.83
IONEXCHANG,371.6,386.4,-3.83
KSL,848.4,882.25,-3.84
DELTIC,34.9,36.3,-3.86
TERASOFT,407.7,424.05,-3.86
KIRLOSENG,2161.7,2248.9,-3.88
MADHAV,34.34,35.74,-3.92
KEEPLEARN,1.95,2.03,-3.94
VMARCIND,316.0,328.95,-3.94
KORE,170.5,177.5,-3.94
NEELAM,8.5,8.85,-3.95
SANDUMA,205.37,213.88,-3.98
CLAYCRAFT,175.05,182.35,-4.0
GSLSU,28.04,29.21,-4.01
CHANDAN,231.1,240.75,-4.01
FINPIPE,164.43,171.31,-4.02
SARTELE,112.35,117.05,-4.02
RVHL,43.51,45.36,-4.08
DECNGOLD,216.22,225.43,-4.09
PAVNAIND,18.31,19.09,-4.09
MSPL,36.01,37.55,-4.1
VISHNUINFR,154.1,160.7,-4.11
NHIT,164.0,171.03,-4.11
ARABIAN,89.65,93.5,-4.12
AVANA,149.55,156.0,-4.13
PRAVEG,275.4,287.25,-4.13
CERA,6062.0,6324.5,-4.15
ASHIKAG,454.4,474.05,-4.15
ENIL,102.08,106.51,-4.16
SHREEPUSHK,407.1,424.75,-4.16
SONATSOFTW,318.05,331.95,-4.19
SHALPAINTS,84.47,88.17,-4.2
MANAKSTEEL,84.43,88.13,-4.2
VIPCLOTHNG,20.73,21.64,-4.21
EMMIL,122.95,128.4,-4.24
JNKINDIA,403.0,420.9,-4.25
RITEZONE,19.1,19.95,-4.26
SAROJA,28.0,29.25,-4.27
KRITINUT,90.06,94.09,-4.28
AGL,13.84,14.46,-4.29
EXIMROUTES,109.1,114.0,-4.3
TCIEXP,554.6,579.6,-4.31
SYNOPTICS,71.0,74.2,-4.31
VERITAAS,33.3,34.8,-4.31
RCDL,29.9,31.25,-4.32
TSC,44.0,46.0,-4.35
CBAZAAR,5.5,5.75,-4.35
SHYAMTEL,15.54,16.25,-4.37
QUADFUTURE,361.5,378.0,-4.37
SABAR,6.55,6.85,-4.38
NAVINFLUOR,8271.0,8650.0,-4.38
VINEETLAB,36.99,38.7,-4.42
PRAXIS,6.91,7.23,-4.43
JKTYRE,394.9,413.25,-4.44
TRANSPEK,1262.4,1321.4,-4.46
TEMBO,60.95,63.8,-4.47
ASALCBR,732.9,767.25,-4.48
SANDESH,1134.45,1187.75,-4.49
CGCL,230.25,241.07,-4.49
ALPINETEX,63.27,66.25,-4.5
TRIDHYA,9.5,9.95,-4.52
ZENITHDRUG,42.0,44.0,-4.55
SSEGL,328.8,344.5,-4.56
MODIS,392.4,411.15,-4.56
TROM,56.3,59.0,-4.58
PRECOT,813.25,852.65,-4.62
SHANTHALA,17.55,18.4,-4.62
FUSION,204.99,214.99,-4.65
10IIFLSF27,1001.07,1050.0,-4.66
DCMFINSERV,5.29,5.55,-4.68
SUTLEJTEX,38.54,40.44,-4.7
EMPOWER,2.43,2.55,-4.71
INTERARCH,1772.8,1860.4,-4.71
BALCO,17.15,18.0,-4.72
AKIKO,321.25,337.3,-4.76
PARASPETRO,2.59,2.72,-4.78
HCC,20.52,21.55,-4.78
GAEL,169.22,177.72,-4.78
UNIVASTU,134.75,141.55,-4.8
960IIFL30,990.11,1040.0,-4.8
FSL,279.85,293.95,-4.8
SAMAY,41.5,43.6,-4.82
JAYKAY,148.85,156.42,-4.84
TVVISION,4.13,4.34,-4.84
MONOPHARMA,7.85,8.25,-4.85
ANUP,1896.0,1993.3,-4.88
AGUL,56.45,59.35,-4.89
AUSL,24.25,25.5,-4.9
YUDIZ,26.2,27.55,-4.9
OMAXAUTO,183.12,192.6,-4.92
754TN36,95.08,100.0,-4.92
ARMOUR,18.35,19.3,-4.92
CLASSICEIL,54.15,56.95,-4.92
MANCREDIT,240.09,252.56,-4.94
POLYSIL,75.0,78.9,-4.94
LRRPL,84.6,89.0,-4.94
SUMEETINDS,17.28,18.18,-4.95
KOPRAN,181.22,190.66,-4.95
HMVL,98.67,103.81,-4.95
AAKAAR,60.5,63.65,-4.95
GREENPANEL,192.25,202.27,-4.95
JETKNIT,59.35,62.45,-4.96
SPECTRUM,2440.7,2568.0,-4.96
RFBL,83.15,87.5,-4.97
TBI,63.15,66.45,-4.97
GSMFOILS,126.1,132.7,-4.97
MVKAGRO,242.1,254.8,-4.98
GRWRHITECH,6973.0,7338.5,-4.98
METALIC,110.35,116.15,-4.99
WAAREEINDO,327.6,344.8,-4.99
OMFURN,59.95,63.1,-4.99
E2E,575.45,605.7,-4.99
COFFEEDAY,32.4,34.1,-4.99
HRHNEXT,25.65,27.0,-5.0
751UP40,95.0,100.0,-5.0
774UP38,95.0,100.0,-5.0
788UP46,95.0,100.0,-5.0
747GJ28,95.0,100.0,-5.0
746UP37,95.0,100.0,-5.0
MEDIORG,25.65,27.0,-5.0
NATIONSTD,191.85,201.94,-5.0
LOTUSDEV,185.83,195.61,-5.0
774GJ38,95.0,100.0,-5.0
RSDFIN,144.82,152.44,-5.0
JAYBARMARU,139.32,146.65,-5.0
755MH34,95.0,100.0,-5.0
754MH37,95.0,100.0,-5.0
MHHL,35.15,37.0,-5.0
STALLION,256.5,270.2,-5.07
ALLCARGO,9.26,9.76,-5.12
HUHTAMAKI,274.95,289.95,-5.17
ADVAIT,2193.3,2313.1,-5.18
MAPMYINDIA,1014.3,1070.7,-5.27
ZENITHSTL,5.35,5.65,-5.31
ESAFSFB,40.27,42.54,-5.34
SULA,158.55,167.54,-5.37
ELIN,96.49,102.03,-5.43
CLSEL,278.1,294.15,-5.46
KOKUYOCMLN,85.01,89.95,-5.49
SEPC,6.18,6.54,-5.5
ECLERX,1769.1,1872.4,-5.52
VIKRAMSOLR,164.34,173.96,-5.53
RMC,335.5,355.2,-5.55
SEL,221.9,235.0,-5.57
TEJA,603.35,639.5,-5.65
CHEMPLASTS,183.61,194.61,-5.65
OSWALAGRO,40.16,42.57,-5.66
RETAIL,16.27,17.25,-5.68
AATMAJ,18.8,19.95,-5.76
BETA,2373.7,2518.9,-5.76
IGARASHI,465.15,493.8,-5.8
1015SCFL29,970.2,1030.15,-5.82
INDIASHLTR,691.9,734.85,-5.84
BAJFINANCE,1078.0,1144.8,-5.84
EIHOTEL,306.55,325.65,-5.87
CAPACITE,212.59,225.92,-5.9
PHANTOMFX,155.15,165.0,-5.97
QUINT,37.48,39.86,-5.97
SAKSOFT,165.05,175.56,-5.99
ROCKINGDCE,175.95,187.25,-6.03
SHAILY,3162.3,3366.3,-6.06
KABRAEXTRU,448.6,477.6,-6.07
IDENTICAL,18.35,19.55,-6.14
EXICOM,158.9,169.56,-6.29
ACETEC,131.55,140.5,-6.37
PNCINFRA,224.38,239.76,-6.41
ASKAUTOLTD,634.95,678.8,-6.46
ENCOMPAS,240.75,258.3,-6.79
AKSHAR,0.41,0.44,-6.82
NIRMAN,34.0,36.55,-6.98
WANBURY,254.95,274.25,-7.04
ANTELOPUS,799.45,860.4,-7.08
DDEVPLSTIK,288.2,310.6,-7.21
RATNAMANI,2197.6,2370.6,-7.3
BOHRAIND,13.85,14.94,-7.3
CARRARO,502.05,542.15,-7.4
CROMPTON,249.95,270.0,-7.43
TTL,5.81,6.28,-7.48
1003SCL31P,950.2,1027.18,-7.49
PENTAGON,50.7,54.95,-7.73
OMNI,578.35,627.05,-7.77
TIL,232.1,252.5,-8.08
SUNLITE,438.9,478.0,-8.18
RAIN,222.88,243.0,-8.28
DIGIKORE,35.25,38.6,-8.68
DUGLOBAL,26.45,29.0,-8.79
965SCL25F,930.0,1020.0,-8.82
JYOTICNC,784.3,865.05,-9.33
RELIGARE,232.35,256.55,-9.43
SAURASHCEM,62.14,68.93,-9.85
AASTHA,74.6,82.88,-9.99
ISHAN,0.45,0.5,-10.0
INDOTHAI,99.59,110.65,-10.0
CELLPOINT,16.15,18.0,-10.28
GALAPREC,1036.4,1162.2,-10.82
BATLIBOI,91.13,102.67,-11.24
IXIGO,176.25,202.67,-13.04
